android,swing,java,javascript
-322.35595293745496,-333.86696317004765,-318.948411951758,-475.0143197621398
-349.19064180061764,-402.00270122616035,-306.820802944299,-600.8386059951698
-289.8412262005654,-494.84277995017345,-368.0784647137505,-504.8996890436301
-369.9974775769473,-547.9474118912001,-438.8531267405022,-605.8150422845472
-433.88141211462016,-409.9846951574457,-267.6487396511423,-438.9309368285156
-367.9342004972309,-435.1559028924851,-374.81454134714306,-587.6700896187706
-387.8883675512993,-391.8984952963077,-465.3161184750119,-420.8562373703723
-332.5051295436206,-487.27084896543215,-392.1272576486802,-567.867088329644
-328.4352258718392,-453.3143994759929,-422.0705825093815,-557.0116062251954
-410.6633798425144,-522.0781357880701,-490.3834786413966,-480.34063606638006
-332.58494133369834,-349.26932322891105,-457.9551258227597,-518.01661067037
-403.18787210258796,-478.0441702287789,-511.1754869074405,-508.72693230909255
-345.28665567171515,-531.3370230580522,-332.0830200789578,-583.6233973050412
-392.8012626502583,-425.62257504335196,-319.06257023983346,-561.5910946797812
-357.29818074302835,-335.83172045399766,-403.3104647155423,-496.39020439806666
-304.6068389632326,-473.02010777960163,-532.1119968265333,-506.77839768539445
-537.2431209158465,-515.7154444834541,-402.60885163026444,-434.3571147524369
-268.2161914230153,-508.2956838123292,-412.20491265533326,-668.4344916038248
-208.75875189995998,-416.0318052794088,-425.29913832963996,-594.5246975271209
-372.14389794825274,-517.9060381017506,-381.57981904862015,-511.23194765648486
-277.49569699135736,-429.02089129718865,-352.11012634220515,-507.5229423357026
-318.62491933591036,-437.04048591972526,-377.11957424459655,-629.8277595183906
-357.701380601113,-634.2428321954209,-326.15050830306063,-499.8117690428712
-384.10153969826877,-390.14216407430206,-397.7026736781502,-458.22386784371497
-415.21845630124324,-519.7315181422201,-456.64364764429786,-607.292623621099
-316.7443279354924,-517.1801838221495,-372.704174835869,-384.7557175262472
-376.1135816418639,-452.70850652302977,-447.26028987014047,-529.3543860108591
-369.93819302920565,-432.1875977648025,-415.90607745816277,-582.6079573705593
-421.0756576010641,-548.2979937622434,-462.9735881121248,-436.8311217461206
-426.22483394009106,-439.8007616442442,-449.2912286170078,-483.9538902090357
-303.74637908087277,-439.34166490138927,-426.71019248085145,-531.7175425425927
-311.11129127458247,-449.78444723742194,-369.6772757652818,-551.3786957395403
-299.61713107556903,-385.80149939779693,-306.5826292520287,-473.9764566974843
-332.4474918092685,-396.61419414605075,-376.8826874808128,-518.5047071386144
-300.94044038679306,-382.6342093081805,-470.2277989147392,-499.3631498452691
-296.17311850361324,-388.0696050054189,-319.8611309036292,-552.968693799902
-353.33243560747854,-424.20302782880856,-570.9886168988746,-402.9992446743355
-360.8803649532313,-448.13841686722475,-400.5189832816794,-491.3562799221604
-363.41377252277124,-449.2566627916516,-316.4367294939923,-547.0741995966874
-249.1539551902241,-337.49333619683966,-422.74959135771553,-498.6692302628635
-381.1323391786141,-401.25981392358494,-275.8120433231457,-409.2418017644382
-314.5380619381131,-475.3634316319111,-353.7234038803226,-494.83061320063234
-366.74446034805436,-433.3768161727876,-324.95215222562285,-434.0209994450655
-341.96485224120147,-522.6754757313848,-306.6152176122322,-567.183031093586
-347.1819535714222,-347.40085650943263,-356.43823868557126,-425.36330783679466
-413.1208223472432,-433.8332606160907,-568.8342325642519,-486.1700028651629
-350.49189121345825,-478.1753786691183,-417.11795463864917,-546.1316767575238
-342.7489302835405,-440.5737688155924,-385.5235806441947,-569.0058090117229
-362.8380001928417,-497.4302983492904,-456.42198267265553,-480.46452067922945
-311.45165190765306,-382.1342095135165,-399.39893838648425,-593.1249924278491
-422.4087525571582,-371.9851774794207,-491.0472391088783,-463.27402910683827
-258.00466037552627,-326.16522514473223,-326.5874811983537,-574.9106700134273
-290.61275528124077,-584.3886787373214,-361.0080457416353,-477.53331128936316
-288.80914838846877,-464.00278662614005,-340.30291479106455,-573.8732473423836
-311.660348073567,-403.4008365213235,-291.9648050618275,-742.8707305245284
-301.95882359375804,-359.6548155827036,-335.0973232461998,-532.0996659091919
-351.4668000917783,-405.25512466844486,-327.2348627843855,-413.89057992864167
-327.2950858739342,-468.32923745708774,-347.58623797886816,-486.4066680248027
-370.90319551393145,-352.9668911336693,-465.948215606888,-497.7731750054758
-299.834134689473,-494.2247162422107,-448.97355889220177,-550.9811215994827
-325.67865109997786,-434.02153389974706,-285.51538398248925,-500.24662673644445
-469.8806106904694,-494.93059670931325,-424.2596949922122,-491.2132375986715
-242.5612293826389,-442.2150089999666,-336.7402856960227,-418.8182262736776
-302.41970899556554,-467.925156516248,-356.2015656050275,-512.5609657773879
-364.43099782321946,-346.4912411634815,-547.3471617423133,-451.1387649343954
-260.0865456108684,-375.9697758745656,-451.9109684856842,-569.3952823719019
-488.39233495849675,-441.3726429513516,-379.60242616607724,-516.4088212938846
-300.10458371728043,-348.83714031031695,-259.06703327717,-583.8149620381076
-685.1331484694372,-449.91455185344284,-349.6900987966458,-525.3014515657253
-382.3014057119535,-374.2874666140086,-312.8027999702323,-566.1232539977817
-292.02987691771426,-352.6829593708763,-353.3896104058624,-506.4070360657938
-361.9198010472566,-373.291084028793,-369.92721258015507,-426.70625430389305
-367.02440707497783,-463.6292154674079,-374.35374967853375,-499.09668261476776
-336.57744213469175,-429.94986510348576,-345.3932536501683,-600.043218606567
-317.9814580065175,-436.57903437427194,-372.8954864545471,-490.470271559041
-359.29221891002646,-406.81768824495623,-383.68055400474987,-388.25079933174965
-385.79440466985955,-432.62259049823973,-361.17727711939676,-435.7737258114921
-279.1810333762915,-362.8506251812609,-378.09348767346154,-498.568873805129
-373.6713200398109,-414.8632557244814,-360.52803518252045,-500.221507267543
-372.0310994656388,-433.6829564659613,-380.36184520012387,-526.9518595103871
-377.8664257634948,-419.86167025790945,-377.7009847943427,-533.4212682766486
-364.99131913260726,-418.1720821584019,-457.65531730365717,-611.0015780405804
-257.4352685661348,-483.04093771965506,-453.6090581625738,-371.9298126269737
-351.70054738616284,-454.38677046377734,-535.4805735956319,-486.3656063137024
-255.93742296473198,-520.245865755523,-405.9199373058305,-493.7358395017336
-270.73302713673945,-435.71141067074404,-282.5146118580677,-477.25423409419693
-355.619001525788,-421.9770025486089,-401.3825955739405,-558.7551814281513
-537.3509737827069,-463.84021925725824,-420.86523777623523,-552.5886823114973
-291.94065880683604,-559.3955908214075,-467.08232159612083,-535.9143588825153
-320.0412764881597,-469.44657231658675,-334.6877205367342,-440.0730634739873
-376.63522105635144,-430.9282085976197,-374.0993025393657,-588.2430260033802
-457.0285723155195,-420.4564168457476,-363.90300972161225,-487.0593325492782
-310.3811022712285,-414.78102001844843,-366.1970782895156,-567.0724921239391
-410.60177241717577,-522.2507366180812,-366.7011496943221,-595.3030924036508
-363.0838854339087,-430.373944788588,-362.57778118871954,-500.5660130196801
-396.1926161725154,-405.82707883045896,-388.65137661188754,-529.5671441558379
-274.94908488989074,-413.7323703444447,-393.6228830143481,-378.3230935539305
-320.1393371333785,-438.37665470010234,-423.71803533037985,-477.8405149946412
-377.85348922721676,-385.83607417210004,-331.2376864524734,-474.21933151978317
-357.1352900217152,-303.2397919168633,-413.22212074545666,-561.9342157930694
-324.2701913493995,-450.47363242259485,-406.49939008609635,-430.87947381175917
-641.5409597643867,-454.6432771038263,-415.8212583255089,-433.30060253398494
-221.33640726973314,-460.04331951288765,-418.2116960009075,-469.03442685139976
-425.73168984692217,-399.02275634164755,-326.8494080197989,-602.6486642128858
-399.3765309005582,-439.9180837676138,-380.82964137375825,-518.2041306828348
-459.67767833864514,-499.2900442192045,-454.35668204433745,-643.5152488921751
-371.146998071274,-380.8491872294178,-355.9877163948714,-536.7822335393327
-347.8409954948312,-501.0386713958749,-309.14868137618095,-629.7896027017727
-310.4831938817129,-526.355882275877,-397.8002355085707,-502.2981196806609
-336.5010939765847,-460.3293547363358,-379.77552506850213,-528.1810499773087
-328.81959354629726,-436.4434356903831,-492.7048327625771,-535.9697791807453
-256.4986329682812,-387.36451431613517,-364.3942351549506,-591.9266414575432
-381.5019627038862,-427.5304277308439,-376.76193121408585,-516.0059913680152
-290.40073561499497,-383.65675100051754,-373.3902929492649,-369.39046385633566
-303.13859296622513,-505.78294823438347,-316.28129363063863,-549.6873870387817
-264.9727311326918,-447.0475401530231,-358.148892949956,-516.0427920601654
-404.52399630582573,-375.14846145074534,-402.89527062525156,-500.41479601651747
-213.87507466416767,-499.71017895253027,-363.83730688191963,-490.7234330404158
-339.0304458114707,-394.5462948822349,-362.231027686531,-458.56342467958007
,-438.3760453827594,-363.78650804845637,-512.276533169688
,-425.89029006838103,-343.218605752441,-600.7608466364054
,-351.8080928012745,-458.71482819413194,-528.5150215371707
,-484.0680223296597,-416.29939102405234,-544.8012758597098
,-435.8391986656924,-395.1052920725542,-527.7229783890739
,-438.5398242356331,-365.98030128415564,-474.96368789121266
,-397.0981248972846,-449.26535920834976,-518.4850654282294
,-332.99094234555383,-503.21415986464166,-534.6272284804312
,-484.9814331973538,-521.72717013108,-521.2210423501548
,-464.09929272056684,-413.8706930535975,-513.3445852170385
,-297.12963793341453,-415.2198796280322,-325.9719727548228
,-415.6751583416923,-461.6220772241576,-549.5644100623033
,-420.2618775887936,-364.92651296104196,-482.4101976965379
,-396.76423934180025,-297.049419266497,-514.1394811443469
,-435.2511557185981,-443.838459604683,-544.4288153446362
,-461.91643385775603,-590.7923083078235,-568.821881755739
,-513.8188917827705,-380.4007432187869,-393.98161241836476
,-330.03534021465106,-491.73189097325866,-540.7991135492852
,-468.5090955303816,-331.8659596991636,-477.5331233545566
,-345.5592928424303,-319.39575310603243,-381.6864164264151
,-344.850137830059,-307.6738739045532,-479.80886452944185
,-512.1942044584252,-380.9983703454042,-475.270968456755
,-468.9498206172113,-359.78592727496186,-525.2159234817259
,-481.524687877414,-509.0485318626487,-579.62958217493
,-404.5987589518834,-447.41298763737404,-272.4402023906969
,-343.5395950251117,-392.92560304645167,-500.1537759011287
,-499.8702413377397,-359.7479414597813,-515.1324996515077
,-404.18546473639725,-439.09022204093264,-500.1413112202547
,-417.7287999645473,-427.011419287762,-633.2447519051443
,-411.3046806135635,-388.5709502414332,-527.8666043079396
,-468.44208459837614,-464.06760240079495,-476.42402538999886
,-380.6901988941928,-394.9353779899526,-502.5700309996474
,,-481.865284743565,-526.268189044732
,,-412.85722795195807,-425.7406505503989
,,-373.48932010894293,-491.5267339889465
,,-494.19152277607736,-479.7286368529796
,,-348.45694413881193,-434.31812744493146
,,-330.69272995317374,-429.2440716810769
,,-387.72782766296166,-529.0592324114925
,,-406.8699163417028,-462.46500642795183
,,-574.5326516361436,-530.2694557114062
,,-435.9997257020299,-496.6310996954031
,,-327.0862224350127,-558.9795189234139
,,-341.8162008401855,-593.7896371488466
,,-359.0871500619594,-548.4173859863185
,,-428.34927082162153,-523.8347636445596
,,-332.5287284120392,-465.1532081056422
,,-451.02196264089537,-565.2059279563406
,,-327.7304536956885,-576.9465975562957
,,-384.8049407685715,-570.3066483930661
,,-367.2157700183827,-646.8368271166034
,,-337.89063409878275,-517.650335547357
,,-295.79466756900285,-501.28301899860236
,,-424.9186246888681,-503.88839749795534
,,-390.7051462992019,-519.2589977727508
,,-529.5777603503961,-704.8151621812426
,,-522.7526907760725,-631.9872864771487
,,-386.68638708446935,-383.4574672159642
,,-332.4428198148157,-622.4214654863888
,,-299.7143196687574,-616.5375624257479
,,-409.3964674619787,-534.2907598881268
,,-417.8327840295071,-505.7098360546837
,,-344.03687320627995,-668.1572405754906
,,-460.48688181860035,-428.0145605618291
,,-360.1630560312042,-615.8204252678855
,,-337.48029125565046,-466.9071302161712
,,-382.3362059870761,-381.34257921106524
,,-366.5903384703956,-574.899236681249
,,-532.7735851351405,-479.9363998954598
,,-383.48329420431156,-512.0669598558582
,,-339.2104191665802,
,,-378.43857062831455,
,,-520.8694443851124,
,,-333.4893104897926,
,,-434.625532728355,
,,-349.6546976640296,
,,-383.12280480012737,
,,-412.9378417829833,
,,-448.18349998320514,
,,-425.89044306886836,
,,-313.772335754734,
,,-383.25160613262494,
,,-359.9656061884815,
,,-405.73274152536555,
,,-395.98487446719173,
,,-427.60258302532424,
,,-427.28764154824097,
,,-331.96805746191365,
,,-375.00412179362445,
,,-429.11881957773477,
,,-316.86442704861605,
,,-400.973508313843,
,,-512.5060117552075,
,,-357.4841223867759,
